"PASSENGERS","ORIGIN_COUNTRY","DEST_COUNTRY","MONTH",
6911.00,"EC","US",1,
6912.00,"US","JP",1,
6919.00,"TW","US",1,
6922.00,"US","BE",1,
6927.00,"IE","US",1,
6936.00,"ES","US",1,
6939.00,"US","JP",1,
6941.00,"AU","US",1,
6945.00,"US","KR",1,
6953.00,"US","HK",1,
6956.00,"US","FR",1,
6957.00,"JP","US",1,
6960.00,"US","DE",1,
6960.00,"MX","US",1,
6961.00,"CL","US",1,
6965.00,"US","DE",1,
6968.00,"DE","US",1,
6974.00,"US","BS",1,
6974.00,"US","MX",1,
6981.00,"US","MX",1,
6988.00,"PT","US",1,
6989.00,"ES","US",1,
6992.00,"AU","US",1,
6993.00,"CA","US",1,
7011.00,"US","CR",1,
7011.00,"US","KR",1,
7016.00,"US","HN",1,
7017.00,"US","AG",1,
7020.00,"US","PA",1,
7022.00,"MX","US",1,
7022.00,"MX","US",1,
7023.00,"US","AU",1,
7025.00,"US","IE",1,
7026.00,"US","AU",1,
7042.00,"US","JP",1,
7046.00,"MX","US",1,
7046.00,"US","MX",1,
7046.00,"MX","US",1,
7047.00,"CA","US",1,
7053.00,"US","CA",1,
7055.00,"GB","US",1,
7066.00,"MX","US",1,
7068.00,"US","KR",1,
7078.00,"JP","US",1,
7092.00,"US","NL",1,
7098.00,"US","CN",1,
7098.00,"US","ES",1,
7101.00,"US","CL",1,
7106.00,"US","AU",1,
7114.00,"US","JP",1,
7121.00,"US","TR",1,
7126.00,"GB","US",1,
7139.00,"US","CA",1,
7141.00,"US","QA",1,
7145.00,"US","JP",1,
7145.00,"GB","US",1,
7148.00,"US","ES",1,
7155.00,"US","MX",1,
7167.00,"MX","US",1,
7172.00,"JP","US",1,
7174.00,"US","KR",1,
7177.00,"US","JP",1,
7177.00,"BZ","US",1,
7185.00,"PE","US",1,
7189.00,"AU","US",1,
7190.00,"KR","US",1,
7199.00,"FR","US",1,
7204.00,"US","GB",1,
7205.00,"US","AW",1,
7207.00,"US","HK",1,
7210.00,"US","AR",1,
7210.00,"GB","US",1,
7218.00,"BS","US",1,
7225.00,"US","PH",1,
7234.00,"NZ","US",1,
7235.00,"US","DE",1,
7243.00,"US","ZA",1,
7245.00,"US","BR",1,
7248.00,"MX","US",1,
7256.00,"IL","US",1,
7257.00,"DO","US",1,
7258.00,"CN","US",1,
7258.00,"US","HK",1,
7271.00,"US","DE",1,
7274.00,"JP","US",1,
7286.00,"US","MX",1,
7287.00,"US","ES",1,
7287.00,"US","MX",1,
7291.00,"US","DE",1,
7293.00,"HN","US",1,
7304.00,"US","PA",1,
7329.00,"US","JP",1,
7338.00,"US","CA",1,
7344.00,"MX","US",1,
7347.00,"IN","US",1,
7356.00,"BE","US",1,
7356.00,"AU","US",1,
7360.00,"NL","US",1,
7360.00,"US","KR",1,
7366.00,"FR","US",1,
7367.00,"US","CR",1,
7370.00,"JP","US",1,
7374.00,"FR","US",1,
7396.00,"US","FR",1,
7398.00,"US","IN",1,
7399.00,"PE","US",1,
7399.00,"GB","US",1,
7400.00,"US","HK",1,
7403.00,"CU","US",1,
7405.00,"BB","US",1,
7407.00,"JP","US",1,
7408.00,"MX","US",1,
7418.00,"US","KR",1,
7420.00,"US","GB",1,
7427.00,"BR","US",1,
7430.00,"US","MX",1,
7433.00,"NZ","US",1,
7436.00,"US","IN",1,
7444.00,"US","NL",1,
7445.00,"BS","US",1,
7450.00,"ES","US",1,
7457.00,"CN","US",1,
7473.00,"US","MX",1,
7480.00,"US","TC",1,
7489.00,"US","NL",1,
7490.00,"US","SV",1,
7494.00,"US","JP",1,
7499.00,"IN","US",1,
7502.00,"QA","US",1,
7505.00,"BR","US",1,
7511.00,"CN","US",1,
7525.00,"JP","US",1,
7528.00,"US","FR",1,
7528.00,"TT","US",1,
7538.00,"US","JP",1,
7542.00,"CN","US",1,
7544.00,"US","TT",1,
7551.00,"US","QA",1,
7557.00,"US","CH",1,
7569.00,"JP","US",1,
7570.00,"CN","US",1,
7584.00,"US","BR",1,
7594.00,"FR","US",1,
7597.00,"US","MX",1,
7597.00,"ES","US",1,
7598.00,"CN","US",1,
7599.00,"IN","US",1,
7613.00,"MX","US",1,
7621.00,"NL","US",1,
7621.00,"NL","US",1,
7622.00,"NL","US",1,
7626.00,"US","CN",1,
7628.00,"US","JM",1,
7628.00,"US","ES",1,
7635.00,"US","TR",1,
7635.00,"AW","US",1,
7635.00,"KR","US",1,
7635.00,"CR","US",1,
7636.00,"US","CA",1,
7636.00,"MX","US",1,
7637.00,"US","BR",1,
7665.00,"DE","US",1,
7666.00,"US","QA",1,
7676.00,"PA","US",1,
7685.00,"CA","US",1,
7698.00,"US","EG",1,
7710.00,"US","MX",1,
7717.00,"US","JM",1,
7740.00,"KR","US",1,
7744.00,"US","NL",1,
7755.00,"US","JP",1,
7758.00,"US","KR",1,
7764.00,"US","BR",1,
7779.00,"US","JM",1,
7780.00,"KY","US",1,
7781.00,"DE","US",1,
7788.00,"ES","US",1,
7790.00,"US","NZ",1,
7790.00,"MX","US",1,
7801.00,"CA","US",1,
7807.00,"IT","US",1,
7808.00,"BS","US",1,
7810.00,"US","MX",1,
7814.00,"US","AU",1,
7814.00,"MX","US",1,
7819.00,"US","CA",1,
7824.00,"DE","US",1,
7832.00,"US","BE",1,
7851.00,"US","QA",1,
7855.00,"MX","US",1,
7857.00,"US","JP",1,
7861.00,"CA","US",1,
7862.00,"US","GB",1,
7869.00,"US","CH",1,
7874.00,"US","BB",1,
7889.00,"US","GB",1,
7891.00,"US","BR",1,
7894.00,"JP","US",1,
7900.00,"US","CN",1,
7906.00,"US","CA",1,
7911.00,"AR","US",1,
7915.00,"CN","US",1,
7917.00,"US","CA",1,
7921.00,"CU","US",1,
7925.00,"PH","US",1,
7926.00,"US","BS",1,
7930.00,"MX","US",1,
7941.00,"MA","US",1,
7943.00,"US","BZ",1,
7943.00,"US","IN",1,
7944.00,"AR","US",1,
7945.00,"US","CO",1,
7952.00,"NZ","US",1,
7953.00,"US","CA",1,
7958.00,"US","IT",1,
7963.00,"CA","US",1,
7965.00,"AG","US",1,
7968.00,"BR","US",1,
7974.00,"KR","US",1,
7975.00,"PA","US",1,
7978.00,"US","QA",1,
7988.00,"KR","US",1,
7991.00,"NZ","US",1,
7996.00,"AR","US",1,
7999.00,"FR","US",1,
8008.00,"US","GB",1,
8016.00,"US","CU",1,
8025.00,"KR","US",1,
8026.00,"AR","US",1,
8028.00,"BR","US",1,
8028.00,"US","MX",1,
8031.00,"MX","US",1,
8031.00,"QA","US",1,
8034.00,"US","KY",1,
8036.00,"GB","US",1,
8041.00,"MX","US",1,
8049.00,"US","PA",1,
8049.00,"CN","US",1,
8050.00,"DE","US",1,
8058.00,"CN","US",1,
8061.00,"FR","US",1,
8067.00,"MX","US",1,
8071.00,"MX","US",1,
8073.00,"CA","US",1,
8081.00,"TR","US",1,
8082.00,"AU","US",1,
8085.00,"US","BR",1,
8099.00,"QA","US",1,
8102.00,"TR","US",1,
8118.00,"US","AU",1,
8130.00,"US","MX",1,
8131.00,"PA","US",1,
8136.00,"JP","US",1,
8174.00,"US","FR",1,
8185.00,"QA","US",1,
8188.00,"CO","US",1,
8189.00,"US","IN",1,
8193.00,"SV","US",1,
8196.00,"CN","US",1,
8206.00,"JP","US",1,
8211.00,"US","JM",1,
8216.00,"US","JM",1,
8218.00,"IN","US",1,
8220.00,"DE","US",1,
8222.00,"US","KR",1,
8224.00,"IN","US",1,
8230.00,"CA","US",1,
8230.00,"FR","US",1,
8233.00,"US","AW",1,
8234.00,"US","EC",1,
8255.00,"KR","US",1,
8258.00,"US","FJ",1,
8259.00,"BR","US",1,
8278.00,"BR","US",1,
8280.00,"BR","US",1,
8289.00,"US","DO",1,
8291.00,"HK","US",1,
8298.00,"US","GB",1,
8324.00,"US","MX",1,
8327.00,"US","IN",1,
8327.00,"DE","US",1,
8328.00,"JM","US",1,
8333.00,"JP","US",1,
8338.00,"US","MX",1,
8348.00,"GB","US",1,
8363.00,"US","AU",1,
8372.00,"US","QA",1,
8375.00,"CA","US",1,
8377.00,"US","CL",1,
8380.00,"CN","US",1,
8387.00,"CA","US",1,
8391.00,"BR","US",1,
8394.00,"FR","US",1,
8396.00,"TW","US",1,
8402.00,"MX","US",1,
8404.00,"US","AE",1,
8422.00,"US","NZ",1,
8428.00,"US","KR",1,
8446.00,"DO","US",1,
8448.00,"JM","US",1,
8451.00,"GB","US",1,
8452.00,"HK","US",1,
8457.00,"US","KR",1,
8461.00,"CN","US",1,
8465.00,"HK","US",1,
8468.00,"EG","US",1,
8468.00,"US","DE",1,
8477.00,"JP","US",1,
8481.00,"GB","US",1,
8482.00,"US","MX",1,
8486.00,"CA","US",1,
8500.00,"KR","US",1,
8508.00,"JP","US",1,
8513.00,"DO","US",1,
8516.00,"US","IN",1,
8516.00,"US","AE",1,
8519.00,"IN","US",1,
8525.00,"US","CA",1,
8533.00,"US","DE",1,
8536.00,"JP","US",1,
8542.00,"CN","US",1,
8553.00,"US","QA",1,
8554.00,"US","SV",1,
8566.00,"MX","US",1,
8576.00,"AW","US",1,
8580.00,"MX","US",1,
8590.00,"TR","US",1,
8596.00,"US","DO",1,
8596.00,"US","DE",1,
8603.00,"JP","US",1,
8613.00,"TC","US",1,
8633.00,"MX","US",1,
8635.00,"US","CA",1,
8641.00,"KR","US",1,
8644.00,"US","NZ",1,
8652.00,"US","AU",1,
8653.00,"US","MX",1,
8671.00,"US","MX",1,
8679.00,"JM","US",1,
8688.00,"CW","US",1,
8708.00,"US","CW",1,
8713.00,"US","AW",1,
8714.00,"IN","US",1,
8715.00,"SV","US",1,
8716.00,"US","JP",1,
8718.00,"JP","US",1,
8730.00,"US","IE",1,
8740.00,"US","AU",1,
8748.00,"US","KW",1,
8749.00,"US","MX",1,
8757.00,"CL","US",1,
8758.00,"US","TW",1,
8775.00,"US","CA",1,
8791.00,"US","DO",1,
8791.00,"US","DE",1,
8803.00,"US","GB",1,
8803.00,"US","AE",1,
8805.00,"BE","US",1,
8805.00,"HK","US",1,
8814.00,"CR","US",1,
8817.00,"KY","US",1,
8820.00,"US","DE",1,
8838.00,"US","SG",1,
8841.00,"US","CA",1,
8848.00,"GB","US",1,
8854.00,"JP","US",1,
8869.00,"AU","US",1,
8870.00,"KR","US",1,
8879.00,"US","MX",1,
8893.00,"AE","US",1,
8900.00,"US","NI",1,
8925.00,"CA","US",1,
8927.00,"CN","US",1,
8929.00,"US","DE",1,
8932.00,"GB","US",1,
8942.00,"US","GB",1,
8957.00,"BS","US",1,
8963.00,"US","TW",1,
8969.00,"MX","US",1,
8969.00,"US","GB",1,
8970.00,"NL","US",1,
8971.00,"US","CA",1,
8973.00,"KR","US",1,
8977.00,"MX","US",1,
8995.00,"JM","US",1,
9000.00,"GB","US",1,
9004.00,"US","CA",1,
9008.00,"US","IL",1,
9019.00,"QA","US",1,
9037.00,"US","TW",1,
9040.00,"HK","US",1,
9051.00,"MX","US",1,
9059.00,"US","CO",1,
9081.00,"US","MX",1,
9084.00,"US","GB",1,
9095.00,"US","QA",1,
9101.00,"US","TR",1,
9105.00,"US","DO",1,
9118.00,"US","CN",1,
9123.00,"CH","US",1,
9138.00,"GB","US",1,
9146.00,"US","GB",1,
9147.00,"US","DE",1,
9148.00,"US","NZ",1,
9186.00,"US","MX",1,
9196.00,"GB","US",1,
9205.00,"DO","US",1,
9211.00,"DE","US",1,
9222.00,"US","JP",1,
9234.00,"US","TR",1,
9241.00,"US","TR",1,
9248.00,"MX","US",1,
9258.00,"DO","US",1,
9259.00,"US","MX",1,
9261.00,"DE","US",1,
9268.00,"GB","US",1,
9282.00,"US","TR",1,
9297.00,"CL","US",1,
9301.00,"NI","US",1,
9325.00,"CO","US",1,
9327.00,"JM","US",1,
9332.00,"GB","US",1,
9341.00,"US","AE",1,
9343.00,"PT","US",1,
9351.00,"GB","US",1,
9371.00,"US","QA",1,
9378.00,"KW","US",1,
9387.00,"TR","US",1,
9406.00,"US","IN",1,
9409.00,"CN","US",1,
9421.00,"CU","US",1,
9432.00,"US","GB",1,
9472.00,"AW","US",1,
9484.00,"CH","US",1,
9515.00,"GB","US",1,
9516.00,"IE","US",1,
9518.00,"KR","US",1,
9526.00,"US","CR",1,
9528.00,"DE","US",1,
9535.00,"GB","US",1,
9547.00,"US","CA",1,
9559.00,"KR","US",1,
9560.00,"QA","US",1,
9587.00,"PA","US",1,
9593.00,"AU","US",1,
9603.00,"BR","US",1,
9608.00,"US","GB",1,
9613.00,"DE","US",1,
9623.00,"US","DO",1,
9632.00,"CA","US",1,
9642.00,"US","AU",1,
9664.00,"EC","US",1,
9675.00,"IL","US",1,
9676.00,"CN","US",1,
9679.00,"US","MX",1,
9689.00,"US","IN",1,
9701.00,"HT","US",1,
9701.00,"TW","US",1,
9703.00,"US","KR",1,
9738.00,"SG","US",1,
9739.00,"US","GB",1,
9742.00,"DE","US",1,
9743.00,"US","ET",1,
9748.00,"JM","US",1,
9750.00,"US","FR",1,
9751.00,"MX","US",1,
9756.00,"CA","US",1,
9763.00,"US","CA",1,
9775.00,"DE","US",1,
9796.00,"US","PA",1,
9803.00,"JP","US",1,
9810.00,"GB","US",1,
9828.00,"US","DO",1,
9834.00,"US","PA",1,
9880.00,"JP","US",1,
9884.00,"MX","US",1,
9889.00,"BZ","US",1,
9890.00,"US","IL",1,
9900.00,"US","HT",1,
9904.00,"US","MX",1,
9936.00,"US","AU",1,
9954.00,"TW","US",1,
9955.00,"QA","US",1,
9957.00,"US","BR",1,
9962.00,"TT","US",1,
9962.00,"US","PE",1,
9971.00,"US","AE",1,
9984.00,"US","JM",1,
9984.00,"BR","US",1,
10009.00,"US","CA",1,
10011.00,"US","KR",1,
10039.00,"US","GB",1,
10051.00,"DO","US",1,
10053.00,"US","BR",1,
10068.00,"TR","US",1,
10097.00,"US","BR",1,
10109.00,"IN","US",1,
10164.00,"US","CA",1,
10181.00,"US","BB",1,
10183.00,"TR","US",1,
10186.00,"QA","US",1,
10199.00,"US","PT",1,
10212.00,"QA","US",1,
10228.00,"CR","US",1,
10229.00,"CA","US",1,
10257.00,"US","CA",1,
10267.00,"CA","US",1,
10287.00,"CA","US",1,
10295.00,"US","CA",1,
10318.00,"AU","US",1,
10319.00,"US","GB",1,
10340.00,"TR","US",1,
10349.00,"AE","US",1,
10358.00,"US","MX",1,
10365.00,"MX","US",1,
10383.00,"US","TT",1,
10396.00,"MX","US",1,
10405.00,"US","AE",1,
10407.00,"CA","US",1,
10431.00,"US","MX",1,
10431.00,"AE","US",1,
10433.00,"CA","US",1,
10462.00,"US","CH",1,
10472.00,"US","AW",1,
10486.00,"US","CA",1,
10506.00,"US","CN",1,
10519.00,"CA","US",1,
10522.00,"TW","US",1,
10546.00,"US","CA",1,
10551.00,"DO","US",1,
10587.00,"DO","US",1,
10594.00,"US","GT",1,
10596.00,"US","BS",1,
10627.00,"US","CA",1,
10646.00,"US","GB",1,
10661.00,"PA","US",1,
10666.00,"US","IE",1,
10686.00,"CR","US",1,
10686.00,"JP","US",1,
10687.00,"US","CO",1,
10699.00,"GB","US",1,
10699.00,"KR","US",1,
10714.00,"US","CR",1,
10723.00,"BR","US",1,
10737.00,"US","AE",1,
10759.00,"CA","US",1,
10786.00,"IL","US",1,
10800.00,"GB","US",1,
10801.00,"CO","US",1,
10829.00,"MX","US",1,
10834.00,"CA","US",1,
10848.00,"AE","US",1,
10858.00,"CA","US",1,
10867.00,"MX","US",1,
10874.00,"BB","US",1,
10881.00,"MX","US",1,
10883.00,"US","CA",1,
10886.00,"US","MX",1,
10891.00,"US","FR",1,
10899.00,"JM","US",1,
10915.00,"US","CA",1,
10918.00,"FR","US",1,
10933.00,"ET","US",1,
10968.00,"US","JM",1,
10989.00,"IE","US",1,
10995.00,"US","CA",1,
11004.00,"CU","US",1,
11010.00,"AW","US",1,
11018.00,"GT","US",1,
11025.00,"US","PE",1,
11037.00,"GB","US",1,
11054.00,"US","DE",1,
11076.00,"CA","US",1,
11102.00,"US","AE",1,
11130.00,"CH","US",1,
11156.00,"US","CA",1,
11163.00,"MX","US",1,
11178.00,"US","BS",1,
11232.00,"CA","US",1,
11250.00,"US","JP",1,
11252.00,"US","GB",1,
11256.00,"US","GB",1,
11277.00,"DE","US",1,
11283.00,"PE","US",1,
11299.00,"US","KR",1,
11300.00,"MX","US",1,
11305.00,"US","GB",1,
11338.00,"KR","US",1,
11351.00,"GB","US",1,
11357.00,"US","AU",1,
11364.00,"PE","US",1,
11390.00,"US","JM",1,
11422.00,"US","DE",1,
11422.00,"US","PE",1,
11437.00,"US","CA",1,
11482.00,"US","MX",1,
11499.00,"US","DE",1,
11507.00,"US","GB",1,
11510.00,"US","CA",1,
11516.00,"US","GB",1,
11566.00,"FR","US",1,
11569.00,"US","DE",1,
11576.00,"US","PA",1,
11622.00,"BS","US",1,
11631.00,"US","GB",1,
11652.00,"MX","US",1,
11662.00,"US","SG",1,
11676.00,"US","NL",1,
11690.00,"CA","US",1,
11705.00,"US","AE",1,
11749.00,"US","IL",1,
11762.00,"US","CA",1,
11770.00,"US","CN",1,
11799.00,"DE","US",1,
11818.00,"US","MX",1,
11820.00,"AU","US",1,
11826.00,"US","AR",1,
11836.00,"US","AE",1,
11867.00,"MX","US",1,
12009.00,"GB","US",1,
12047.00,"US","NL",1,
12048.00,"GB","US",1,
12057.00,"US","GB",1,
12061.00,"US","CA",1,
12070.00,"US","ES",1,
12110.00,"US","AE",1,
12161.00,"GB","US",1,
12181.00,"US","PA",1,
12181.00,"US","CN",1,
12189.00,"GB","US",1,
12190.00,"GB","US",1,
12198.00,"US","JP",1,
12249.00,"US","HK",1,
12266.00,"CA","US",1,
12370.00,"US","BR",1,
12430.00,"US","PA",1,
12436.00,"AE","US",1,
12443.00,"US","FR",1,
12444.00,"JP","US",1,
12444.00,"MX","US",1,
12452.00,"US","GB",1,
12456.00,"SG","US",1,
12463.00,"FR","US",1,
12478.00,"US","CU",1,
12545.00,"FR","US",1,
12630.00,"US","CL",1,
12639.00,"US","DE",1,
12714.00,"CA","US",1,
12733.00,"AR","US",1,
12790.00,"IL","US",1,
12804.00,"DE","US",1,
12806.00,"CA","US",1,
12810.00,"PA","US",1,
12847.00,"PA","US",1,
12851.00,"US","AU",1,
12904.00,"NL","US",1,
12929.00,"JM","US",1,
12932.00,"US","SG",1,
12954.00,"MX","US",1,
12959.00,"US","CR",1,
12965.00,"CN","US",1,
12981.00,"US","CA",1,
12987.00,"AU","US",1,
12989.00,"JP","US",1,
13004.00,"BS","US",1,
13047.00,"CN","US",1,
13058.00,"US","GB",1,
13108.00,"CO","US",1,
13117.00,"US","GT",1,
13137.00,"US","MX",1,
13175.00,"BR","US",1,
13175.00,"CA","US",1,
13187.00,"US","GT",1,
13192.00,"SV","US",1,
13219.00,"MX","US",1,
13219.00,"CR","US",1,
13235.00,"CA","US",1,
13240.00,"US","GB",1,
13245.00,"CA","US",1,
13317.00,"US","TW",1,
13342.00,"US","FR",1,
13361.00,"ES","US",1,
13362.00,"US","JM",1,
13372.00,"US","CA",1,
13385.00,"US","SV",1,
13395.00,"US","GB",1,
13420.00,"PE","US",1,
13439.00,"US","DE",1,
13441.00,"US","IT",1,
13445.00,"US","CR",1,
13463.00,"AE","US",1,
13513.00,"CN","US",1,
13513.00,"CR","US",1,
13522.00,"GB","US",1,
13529.00,"GT","US",1,
13590.00,"AE","US",1,
13607.00,"PA","US",1,
13622.00,"JM","US",1,
13692.00,"DE","US",1,
13694.00,"US","CO",1,
13694.00,"US","CA",1,
13694.00,"US","BR",1,
13742.00,"DE","US",1,
13930.00,"US","MX",1,
14005.00,"US","MX",1,
14027.00,"US","DO",1,
14037.00,"CH","US",1,
14050.00,"AE","US",1,
14116.00,"US","DO",1,
14177.00,"GT","US",1,
14184.00,"IT","US",1,
14188.00,"US","MX",1,
14223.00,"US","MX",1,
14231.00,"AE","US",1,
14262.00,"AE","US",1,
14292.00,"SG","US",1,
14398.00,"US","KR",1,
14404.00,"US","CR",1,
14447.00,"NL","US",1,
14471.00,"GB","US",1,
14547.00,"BR","US",1,
14553.00,"US","IE",1,
14589.00,"US","CR",1,
14603.00,"US","BS",1,
14670.00,"DE","US",1,
14677.00,"US","KR",1,
14689.00,"US","AR",1,
14708.00,"GB","US",1,
14722.00,"AE","US",1,
14779.00,"HK","US",1,
14904.00,"MX","US",1,
14913.00,"US","CN",1,
14929.00,"US","DO",1,
14982.00,"NL","US",1,
14990.00,"IE","US",1,
15048.00,"CR","US",1,
15081.00,"TW","US",1,
15162.00,"MX","US",1,
15173.00,"US","CN",1,
15212.00,"US","MX",1,
15335.00,"US","NL",1,
15422.00,"US","TR",1,
15449.00,"US","SV",1,
15494.00,"US","CH",1,
15530.00,"US","JM",1,
15551.00,"CA","US",1,
15588.00,"US","ES",1,
15609.00,"CA","US",1,
15669.00,"MX","US",1,
15674.00,"CL","US",1,
15674.00,"BR","US",1,
15728.00,"US","NL",1,
15760.00,"US","CN",1,
15772.00,"JM","US",1,
15788.00,"CN","US",1,
15798.00,"US","AU",1,
15835.00,"DO","US",1,
15857.00,"US","MX",1,
15905.00,"US","CO",1,
15906.00,"US","MX",1,
15909.00,"KR","US",1,
15914.00,"US","TW",1,
15926.00,"US","BR",1,
15930.00,"DO","US",1,
16067.00,"GB","US",1,
16075.00,"CR","US",1,
16092.00,"NZ","US",1,
16132.00,"DE","US",1,
16234.00,"DO","US",1,
16237.00,"US","NL",1,
16266.00,"KR","US",1,
16317.00,"NL","US",1,
16369.00,"US","CA",1,
16371.00,"US","QA",1,
16416.00,"US","GB",1,
16418.00,"GB","US",1,
16440.00,"US","FR",1,
16453.00,"AR","US",1,
16481.00,"MX","US",1,
16630.00,"US","FR",1,
16665.00,"SV","US",1,
16745.00,"BS","US",1,
16785.00,"MX","US",1,
17019.00,"MX","US",1,
17053.00,"FR","US",1,
17134.00,"US","MX",1,
17186.00,"US","CA",1,
17188.00,"MX","US",1,
17188.00,"CN","US",1,
17293.00,"TR","US",1,
17342.00,"CN","US",1,
17385.00,"CO","US",1,
17392.00,"US","PH",1,
17508.00,"JM","US",1,
17649.00,"CN","US",1,
17661.00,"NL","US",1,
17668.00,"CA","US",1,
17777.00,"US","GB",1,
17795.00,"US","MX",1,
17821.00,"ES","US",1,
17892.00,"FR","US",1,
17942.00,"GB","US",1,
17954.00,"TW","US",1,
18060.00,"US","NZ",1,
18148.00,"US","MX",1,
18207.00,"KR","US",1,
18299.00,"SV","US",1,
18478.00,"US","RU",1,
18508.00,"MX","US",1,
18517.00,"US","GB",1,
18581.00,"CA","US",1,
18588.00,"MX","US",1,
18782.00,"US","IL",1,
18814.00,"US","GB",1,
18832.00,"US","KR",1,
18927.00,"US","MX",1,
18943.00,"US","HK",1,
19036.00,"US","DO",1,
19222.00,"IL","US",1,
19267.00,"GB","US",1,
19379.00,"PH","US",1,
19398.00,"US","SV",1,
19411.00,"US","NL",1,
19411.00,"US","CA",1,
19429.00,"CU","US",1,
19714.00,"MX","US",1,
19745.00,"GB","US",1,
19790.00,"US","MX",1,
19868.00,"KR","US",1,
19923.00,"CA","US",1,
19940.00,"US","MX",1,
20150.00,"CA","US",1,
20209.00,"US","GB",1,
20237.00,"QA","US",1,
20547.00,"JP","US",1,
20618.00,"US","CA",1,
20686.00,"US","KR",1,
20749.00,"NL","US",1,
20767.00,"DO","US",1,
20814.00,"CA","US",1,
20955.00,"US","PA",1,
21057.00,"US","CA",1,
21191.00,"MX","US",1,
21227.00,"MX","US",1,
21406.00,"GB","US",1,
21572.00,"US","JP",1,
21602.00,"PA","US",1,
21660.00,"US","BR",1,
21781.00,"US","CA",1,
21830.00,"US","GB",1,
22389.00,"US","CU",1,
22496.00,"US","MX",1,
22582.00,"CA","US",1,
22599.00,"KR","US",1,
22646.00,"US","KR",1,
22735.00,"JP","US",1,
22737.00,"US","MX",1,
22843.00,"US","HK",1,
23072.00,"MX","US",1,
23106.00,"US","JP",1,
23121.00,"US","PH",1,
23322.00,"BR","US",1,
23507.00,"MX","US",1,
23616.00,"US","HK",1,
23649.00,"HK","US",1,
23710.00,"US","CA",1,
23716.00,"US","CA",1,
23739.00,"KR","US",1,
23807.00,"CA","US",1,
24530.00,"KR","US",1,
24826.00,"PH","US",1,
25452.00,"US","DO",1,
25492.00,"HK","US",1,
25514.00,"US","MX",1,
25542.00,"US","TW",1,
25689.00,"US","DO",1,
25720.00,"US","KR",1,
25863.00,"HK","US",1,
25929.00,"US","AE",1,
25999.00,"PA","US",1,
26716.00,"US","PA",1,
26814.00,"US","TW",1,
27080.00,"MX","US",1,
27476.00,"MX","US",1,
28114.00,"DO","US",1,
28220.00,"CU","US",1,
29430.00,"DO","US",1,
29619.00,"TW","US",1,
31189.00,"US","FR",1,
31227.00,"TW","US",1,
32467.00,"AE","US",1,
32751.00,"FR","US",1,
34216.00,"US","GB",1,
34761.00,"GB","US",1,
